         159182 function calls (157335 primitive calls) in 0.669 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:259(getwhile)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_state.py:356(start_next_cycle)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/_core/_typedattr.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_writers.py:63(__call__)
       26    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_util.py:127(bytesify)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_client.py:546(_redirect_headers)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/message.py:624(_get_params_preserve)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/selector_events.py:763(_SelectorSocketTransport)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.10/weakref.py:368(__init__)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:345(__init__)
        1    0.000    0.000    0.009    0.009 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/connection_pool.py:48(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/subprocess.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:82(__init__)
        1    0.000    0.000    0.002    0.002 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/_core/_streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/bs4/builder/__init__.py:108(lookup)
        3    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/http11.py:291(is_closed)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1435(__init__)
       52    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1342(<genexpr>)
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1194(__getitem__)
        4    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_decoders.py:233(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/heapq.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_headers.py:124(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_async/http11.py:43(AsyncHTTP11Connection)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_models.py:249(__init__)
       10    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_transports/default.py:95(map_httpcore_exceptions)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_exceptions.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/connection_pool.py:294(<listcomp>)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:572(<listcomp>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/cookiejar.py:1227(vals_sorted_by_key)
       30    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:801(value)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/parse.py:685(unquote)
       12    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:356(_escape)
        1    0.000    0.000    0.046    0.046 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_api.py:1(<module>)
    16/10    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:185(_type_repr)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:1867(_signature_get_user_defined_method)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:1985(_signature_is_builtin)
        6    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_synchronization.py:243(__enter__)
        1    0.000    0.000    0.518    0.518 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_client.py:930(_send_handling_auth)
      7/3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1088(__repr__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/futures.py:30(Future)
       24    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_receivebuffer.py:60(__len__)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_client.py:77(_port_or_default)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/bs4/__init__.py:666(reset)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_transports/default.py:130(close)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/sslproto.py:1(<module>)
       22    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_decoders.py:237(decode)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/connection_pool.py:18(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:568(set)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:3252(signature)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        1    0.000    0.000    0.058    0.058 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/bs4/builder/_htmlparser.py:449(feed)
       10    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
        4    0.000    0.000    0.000    0.000 <string>:2(__eq__)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/abc/_testing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/trsock.py:5(TransportSocket)
        7    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_synchronization.py:271(__exit__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/http/cookiejar.py:885(__init__)
       26    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/typing_extensions.py:1632(__instancecheck__)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_connection.py:235(start_next_cycle)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        8    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_headers.py:104(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2998(from_callable)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/connection.py:39(__init__)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.10/encodings/__init__.py:71(search_function)
       53    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:2018(overload)
       12    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_headers.py:119(__getitem__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:198(<dictcomp>)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:3014(replace)
       14    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:637(_hash_fn)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_synchronization.py:281(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:842(_hash_add)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:545(__init__)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:641(text)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_connection.py:353(trailing_data)
       16    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_exceptions.py:366(request_context)
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:1710(getEffectiveLevel)
       13    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.10/logging/__init__.py:228(_releaseLock)
        4    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:231(multi_items)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:199(ismethod)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:1228(__bool__)
       18    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/bs4/filter.py:245(<listcomp>)
       54    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/selector_events.py:43(BaseSelectorEventLoop)
       23    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        7    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/http11.py:288(is_idle)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_urls.py:374(__str__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:1195(ZipFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/utils.py:393(decode_params)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2969(<genexpr>)
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        3    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/connection.py:197(is_closed)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:569(_parse_args)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:441(_prepare)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/resources.py:135(_path_from_resource_path)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/_core/_tempfile.py:220(SpooledTemporaryFile)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_urls.py:319(is_relative_url)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:821(get)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1748(_get_defaults)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/exceptiongroup/_suppress.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/types.py:249(coroutine)
       23    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:277(isfunction)
        2    0.000    0.000    0.002    0.001 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:876(read)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_backends/anyio.py:1(<module>)
       12    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_receivebuffer.py:57(__bool__)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_backends/base.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_models.py:274(update)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/locks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/_core/_fileio.py:38(AsyncFile)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:1043(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/anyio/abc/_subprocesses.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_sync/connection.py:187(has_expired)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/h11/_abnf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/socket.py:514(family)
        5    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_models.py:167(__eq__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:2275(Path)
        1    0.000    0.000    0.520    0.520 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_client.py:879(send)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_transports/default.py:221(__exit__)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:396(<genexpr>)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1234(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:1351(repl)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_backends/mock.py:1(<module>)
       13    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpcore/_trace.py:49(__enter__)
        1    0.000    0.000    0.000    0.000 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_client.py:1275(__enter__)
        1    0.000    0.000    0.039    0.039 /home/daisymal/DS_Bootcamp.Day03.ID_886513-1/src/ex04/daisymal/lib/python3.10/site-packages/httpx/_config.py:23(create_ssl_context)
